strategy,time,dir,entry,stop,target,exit,R,outcome,date,n_confirm,partners
LiquiditySweep,2024-08-09 14:15:00,SHORT,2432.03,2436.78,2422.19,STOP,-1.565,LOSS,2024-08-09,0,
StructureSweep,2024-08-12 04:15:00,SHORT,2430.26,2433.28,2423.82,STOP,-1.888,LOSS,2024-08-12,1,LiquiditySweep
LiquiditySweep,2024-08-12 06:45:00,SHORT,2436.76,2440.84,2427.32,STOP,-1.658,LOSS,2024-08-12,1,StructureSweep
LiquidityRun,2024-08-13 00:30:00,SHORT,2469.83,2477.44,2446.98,STOP,-1.357,LOSS,2024-08-13,0,
StructureSweep,2024-08-13 04:45:00,LONG,2462.02,2457.66,2476.96,STOP,-1.622,LOSS,2024-08-13,0,
Inducement+FVG,2024-08-13 19:30:00,LONG,2463.63,2460.36,2476.96,STOP,-1.827,LOSS,2024-08-13,0,
StructureSweep,2024-08-14 06:00:00,SHORT,2461.64,2465.61,2455.27,STOP,-1.682,LOSS,2024-08-14,0,
PriorDayLevels,2024-08-14 08:00:00,SHORT,2476.96,2484.39,2458.49,TARGET,2.353,WIN,2024-08-14,1,LiquiditySweep
LiquiditySweep,2024-08-14 08:45:00,SHORT,2474.44,2481.4,2470.15,TARGET,0.403,WIN,2024-08-14,1,PriorDayLevels
VolProfileReject,2024-08-14 13:00:00,SHORT,2465.71,2482.54,2441.69,TARGET,1.34,WIN,2024-08-14,0,
LiquidityRun,2024-08-14 13:30:00,SHORT,2458.06,2466.48,2432.82,STOP,-1.322,LOSS,2024-08-14,0,
PriorDayLevels,2024-08-14 14:00:00,LONG,2458.49,2451.12,2476.96,STOP,-1.366,LOSS,2024-08-14,0,
StructureSweep,2024-08-14 22:00:00,SHORT,2447.89,2451.04,2438.0,STOP,-1.855,LOSS,2024-08-14,0,
LiquidityRun,2024-08-15 12:45:00,SHORT,2441.19,2466.78,2364.41,STOP,-1.106,LOSS,2024-08-15,0,
PriorDayLevels,2024-08-15 13:00:00,LONG,2438.0,2430.68,2480.06,EOD,2.271,WIN,2024-08-15,0,
LiquiditySweep,2024-08-15 13:15:00,LONG,2450.92,2433.46,2454.27,TARGET,0.108,WIN,2024-08-15,0,
StructureSweep,2024-08-16 02:15:00,LONG,2454.92,2451.67,2461.62,STOP,-1.831,LOSS,2024-08-16,0,
PriorDayLevels,2024-08-16 11:00:00,SHORT,2470.09,2477.51,2432.09,STOP,-1.368,LOSS,2024-08-16,0,
LiquidityRun,2024-08-16 14:15:00,SHORT,2481.65,2495.68,2439.57,STOP,-1.195,LOSS,2024-08-16,0,
LiquidityRun,2024-08-18 22:15:00,SHORT,2504.24,2508.79,2490.58,TARGET,2.671,WIN,2024-08-18,0,
LiquidityRun,2024-08-19 12:00:00,LONG,2493.62,2489.56,2505.8,STOP,-1.675,LOSS,2024-08-19,1,Inducement+FVG
Inducement+FVG,2024-08-19 13:30:00,LONG,2489.51,2483.51,2509.78,TARGET,3.129,WIN,2024-08-19,1,LiquidityRun
StructureSweep,2024-08-19 13:45:00,SHORT,2494.65,2498.32,2486.48,STOP,-1.75,LOSS,2024-08-19,0,
LiquidityRun,2024-08-19 14:00:00,LONG,2497.43,2490.98,2516.77,TARGET,2.767,WIN,2024-08-19,0,
PriorDayLevels,2024-08-19 16:00:00,SHORT,2506.78,2514.3,2502.27,TARGET,0.466,WIN,2024-08-19,0,
